Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B 8240.JPG,Tomato___Early_blight,140.83460477941173,311.8848442906575,166.0738817401961,196.19161860822754,0.35801910671150416,0.260406507511594,0.35887824435751337,0.2730948655609672,6.153109681372548,9.129780853517879,6.298759191176471,7.702606689734717,8.040857005934885,8.403837754549802,8.036606572694302,8.294707484722336,0.0008749311037221261,0.0005763680340022418,0.0008805839541507472,0.0006259818148788187,0.029579234332925624,0.024007666150674494,0.029674634861287633,0.02501962859194394,0.9863600373906586,0.9698522806712244,0.9839790168108034,0.9810356399077835
04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.JPG,Tomato___Early_blight,92.17296262254902,149.27523260284505,93.73344056372551,166.3857439446367,0.35509781247518013,0.2616446828758924,0.3456106230705029,0.2592468489869664,5.435125612745098,7.335978469819301,5.5921721813725505,7.708589004229142,7.4321442867255225,7.74647818791513,7.476751789725405,7.786175787015066,0.001171862093680916,0.0007866829086083326,0.0011105086206702353,0.0007646890609754242,0.034232471334697936,0.028047868165126784,0.033324294751280716,0.027653011788509117,0.991226990419929,0.9858165333828864,0.9910940777819425,0.9841906517605312
04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.JPG,Tomato___Early_blight,84.92875306372548,150.09351787773934,83.8351256127451,151.37614763552483,0.33692704846423877,0.2691425947424303,0.3349250873096972,0.26720174095446103,5.119929534313726,7.124352172241445,5.2692861519607845,6.9839907727797,7.804297244407354,8.122649973209839,7.840581707151012,8.107473614831541,0.0007402560106839918,0.0005250881976751318,0.0007144658999092897,0.0005259884517843594,0.027207646180513148,0.022914803025012715,0.026729494943026698,0.022934438117912535,0.9920934771317216,0.9860378156518922,0.9922048987263365,0.9859183755146947
055ae8d8-09e1-4b27-b385-9ff8a3e0eaae___RS_Erly.B 8247.JPG,Tomato___Early_blight,185.40542279411764,353.680430603614,226.84920343137253,332.1236139946175,0.3477300401472207,0.24798537205041388,0.32198406245090083,0.2498560933850889,7.118811274509804,10.646981930026913,8.253370098039216,10.322860438292963,8.017649570825004,8.417973582248372,8.15892053880489,8.40265591205897,0.0008425209898987168,0.000561047395339769,0.000757413319283749,0.0005632899303361423,0.029026212117648366,0.023686439059929818,0.02752114313184954,0.02373372980245925,0.9818444501485516,0.9652279967012491,0.9776984312998667,0.9673474535916354
05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.JPG,Tomato___Early_blight,209.8472886029412,385.7550019223376,318.15831801470586,494.1263975394079,0.3589538812608418,0.27063490668576856,0.33063041203174026,0.2515559498033261,7.809666053921569,11.052625913110344,9.51061580882353,12.488504421376394,7.812968963484165,8.15213615158857,7.973416040307535,8.262177181823002,0.001470129826306289,0.0010521157316685785,0.0013179784039266747,0.0009771991696920757,0.03834227205456517,0.03243633351148953,0.036303972288534415,0.03126018505530759,0.9788079008864304,0.9610592562684469,0.9680009522913514,0.950119274626002
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.JPG,Tomato___Early_blight,137.5199754901961,211.45333333333335,168.8106158088235,304.3458977316417,0.36883971953168504,0.28470284333427764,0.3559573703837535,0.2631181151125238,6.26234681372549,8.218116109188774,6.793581495098039,9.599138792772012,7.987404437989275,8.283325985198944,8.055243574422775,8.407575209724943,0.000860160290851175,0.0005981401587329039,0.000804735394176819,0.0005406823537098158,0.029328489406227096,0.024456904111782096,0.028367858470050553,0.023252577356280654,0.98658881618658,0.979407791777023,0.9836009249574567,0.9703620460850341
06339fe1-154f-4bcb-be91-a29e86e25929___RS_Erly.B 7440.JPG,Tomato___Early_blight,148.71798406862746,296.0297424067667,205.85170036764708,270.50097654748174,0.31180835872050916,0.19480196912724546,0.2826413533950873,0.202536441089456,7.472671568627451,11.34892733564014,8.934175857843137,10.778100730488275,7.693261994242423,8.132849683385086,7.86110084114558,8.083511952892241,0.0009253623108825331,0.0005029777533586955,0.0007831886464565911,0.0005292733800518271,0.03041976842256583,0.02242716552216743,0.027985507793438218,0.023005942276981984,0.9850146598755479,0.9701410952411111,0.9792307413922926,0.9727164856107365
06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.JPG,Tomato___Early_blight,182.22061887254907,379.29371780084585,242.36626838235293,318.4996539792388,0.3118569246306159,0.20313271107699027,0.2976235651238661,0.2128552918447608,8.32996323529412,12.460069204152248,9.37141544117647,11.629773164167627,6.989553124873872,7.390184826786634,7.092448967817196,7.327920402147487,0.0016867233211835596,0.0010315579389289394,0.0015925082478418758,0.0010839505285947897,0.04106973729138719,0.032117875691411155,0.0399062432188483,0.032923403964274255,0.982303869233002,0.9631633832750268,0.9764625542352703,0.9690674156641335
06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.JPG,Tomato___Early_blight,169.99045649509807,327.9974625144175,221.12424938725493,315.01310265282586,0.33968158481629107,0.24043611324380088,0.3241541892505497,0.24454122504072562,7.0448682598039225,10.161491733948482,7.935707720588237,10.18234525182622,7.913587630055057,8.279782594427594,8.0046205541305,8.28451590821529,0.0008101399739583336,0.0005068816137170204,0.00075342186411176,0.000517730426634774,0.028462957927073103,0.02251403148520985,0.02744853118313911,0.02275369039595059,0.9834099501027626,0.9680500475443499,0.978490246013643,0.9693150601282586
070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439.JPG,Tomato___Early_blight,178.41991421568633,368.11541714725104,255.66988357843138,347.10540561322574,0.33072459528523074,0.21724535868425554,0.2989606051406189,0.21866094440318404,7.590165441176472,11.544313725490195,9.269424019607843,11.53905420991926,7.289442486143457,7.720909911568878,7.4795735514615584,7.7217327438447265,0.0014844270945970303,0.0008710170769501158,0.0012742601253123798,0.0008746635022374059,0.038528263581389575,0.02951299844051966,0.03569678032137324,0.0295747105182351,0.9826418684174036,0.9641669688197722,0.9751025410750405,0.9662115424696017
072ae43a-416b-434a-a5a2-1b48bc47fada___RS_Erly.B 7472.JPG,Tomato___Early_blight,152.76577818627453,546.9345328719724,442.04181985294116,472.5957862360631,0.3346859949216858,0.1755506191618282,0.2543312654978964,0.18560945304929777,7.340563725490198,14.738638985005768,12.45502450980392,13.613917723952326,7.622268086366996,8.305735199817267,8.081478247582572,8.23202478310543,0.0009628554024819183,0.0004067709444257458,0.0006263720590488033,0.00043188889731435916,0.031029911415953453,0.02016856327123342,0.025027426137116122,0.020781936803733168,0.9845717779168005,0.9446734748681771,0.9553176893757808,0.9521934977754332
07324d80-17c5-4541-9702-62e9c744ac07___RS_Erly.B 7455.JPG,Tomato___Early_blight,131.12052696078433,193.99749327181854,123.22522977941176,245.63613994617458,0.3138070408315915,0.2503040018288928,0.32917064818242003,0.2296281769377284,6.6169424019607845,8.16641291810842,6.269592524509804,9.35452518262207,7.539121214730331,7.749158267809706,7.477054817208856,7.875324870545121,0.001111972901235402,0.0008243761567468579,0.0011421722799298947,0.0007433986957667628,0.03334625767961679,0.028711951461836548,0.033796039411888114,0.02726533872459249,0.9876455578875958,0.9817467646258733,0.9884145202887683,0.9768879534866151
07409e2c-a730-4b11-b25e-31025bd63a91___RS_Erly.B 9578.JPG,Tomato___Early_blight,99.45543811274509,209.7850672818147,134.1090992647059,184.25450211457132,0.38199119042442325,0.2642569027789145,0.34050318164093873,0.2721123146673343,4.70608149509804,7.542698961937717,5.9493872549019615,7.144682814302191,7.584522457809229,8.03410976962898,7.791782935015255,7.994269796396468,0.0009721148651134779,0.0005929451024441107,0.0008213854844365753,0.000610080794347426,0.031178756631935756,0.02435046411147251,0.028659823524170125,0.02469981365005465,0.9906420132999103,0.9802331707811612,0.9873571356039254,0.9826388765608622
074bc781-f586-46b0-bef5-0237e3bf5043___RS_Erly.B 8375.JPG,Tomato___Early_blight,236.31919424019605,408.4674356016917,245.48386948529406,358.7385313341023,0.32408241590167547,0.21144838521944356,0.29901878713545454,0.2226618206079049,8.360340073529413,12.23592464436755,9.193489583333333,11.442014609765476,7.959502511851694,8.37984538801597,8.08109684230114,8.3231006568656,0.0007441985391736352,0.0004099061653896167,0.0006475637656640474,0.0004375509315983368,0.0272800025508363,0.02024613951818017,0.02544727422857009,0.020917718125989193,0.9761589748681381,0.9586010083201049,0.9751495979641072,0.9636411386718009
07502bbb-1733-4d49-a3dc-557b1d4391da___RS_Erly.B 7516.JPG,Tomato___Early_blight,188.58340992647058,353.54214532871976,241.43661151960782,333.8237600922722,0.2855613063639173,0.17848223901860033,0.26723350534483004,0.1832821291591208,8.83359375,12.984759707804692,10.088327205882354,12.56642829680892,7.639065408546514,8.03597646771898,7.753071715808325,8.002787833627655,0.0009516223290020665,0.0005389343494746128,0.0008796583364120772,0.0005537546630174034,0.030848376440293687,0.023214959605276354,0.029659034650711024,0.023531992329962278,0.9812029076246153,0.9647644297557981,0.975934614685234,0.966729680485822
079e0d43-e9d2-4217-b8e8-2f3b989cdab2___RS_Erly.B 7588.JPG,Tomato___Early_blight,133.41605392156862,232.12153787005002,144.17219669117645,253.41504036908884,0.3773093323605209,0.2938815863973042,0.36726280679675577,0.2805061763452882,5.769148284313726,7.873848519800077,5.845174632352942,8.144329104190696,7.596126033711109,7.912063695141207,7.631165568165276,7.942016370644227,0.0010518146707020738,0.0007300091157675876,0.0009861673826623174,0.0006961934759957612,0.032431692381096514,0.027018680866533577,0.031403302098064745,0.026385478506098032,0.9873976179799068,0.9780992207684005,0.9864138833881373,0.9760904392627546
08615b7d-eca7-487e-a9ea-07842ecf81e8___RS_Erly.B 7543.JPG,Tomato___Early_blight,107.65085784313726,238.6360322952711,159.82296262254906,213.2763091118801,0.3369769806399957,0.22872496309713014,0.3143548064586255,0.23724567956538142,6.094270833333333,9.44230680507497,7.352190563725491,8.960399846212995,7.407596806211803,7.830384909001724,7.561173435892182,7.787781993979964,0.0012040488108539986,0.0007468978970469613,0.0010859573991974245,0.0007882247992336074,0.03469940649137963,0.02732943279775417,0.03295386774260989,0.028075341480267118,0.9896261273706941,0.9769621201015504,0.9845698944533792,0.9794102376761277
089243e5-f319-4ed2-b10c-603328ff4143___RS_Erly.B 9428.JPG,Tomato___Early_blight,101.45957414215687,241.91235678585159,161.83653492647062,217.58737408688967,0.3619753114699209,0.26322552418770484,0.34651561752162363,0.2676725705483317,5.457889093137254,8.664159938485199,6.775321691176472,8.24881199538639,7.863707236260983,8.276268155496602,8.001539221735126,8.234377696203293,0.0009486731177611976,0.0006289867219022761,0.0008775086129733758,0.0006418624960293123,0.030800537621301315,0.02507960769035824,0.02962277186512727,0.025335005348910276,0.9904021716218928,0.9770777039644474,0.9846673415438238,0.9793825188459018
08fe6531-bb66-4e0a-98b3-4b86a794f9f9___RS_Erly.B 7483.JPG,Tomato___Early_blight,116.01862745098039,188.82846597462517,107.98900122549021,183.14840445982315,0.3262972700616953,0.24489084360308297,0.3434916132821486,0.2533272651906625,6.2745710784313715,8.484598231449443,5.904074754901961,8.067404844290659,7.555447252462458,7.859121470641597,7.489411365817689,7.796279562361169,0.0012275911101649606,0.000855668885521657,0.001266699486262796,0.0008628438386383494,0.0350369963062612,0.029251818499396873,0.035590721912638915,0.029374203625602335,0.9889546185241243,0.9820581751999039,0.9897377526540365,0.9825976841156002
090af0e4-75f2-495a-8bca-a3370c6dd2a6___RS_Erly.B 9562.JPG,Tomato___Early_blight,100.46698835784315,214.94389850057672,144.65824142156868,192.00785851595543,0.3625696867854341,0.25531985653715106,0.3356434862919795,0.2517380288205056,5.158808210784313,7.948404459823145,6.261979166666668,7.724490580545944,7.645701357335984,8.058218204295029,7.810289006066709,8.048589002949626,0.0011726240358275663,0.0007628290718930598,0.0010578125891709323,0.000747640875710862,0.034243598464933064,0.02761936045409198,0.032524030948991124,0.027343022431890407,0.9904724295976784,0.9795904299372699,0.9862496487859761,0.981768170977868
0982d864-182e-4d36-959a-dcc67d85d9e6___RS_Erly.B 9481.JPG,Tomato___Early_blight,310.14842218137255,581.250488273741,382.2083486519608,537.1575547866207,0.3259950487489187,0.22163826241078938,0.30689675884252915,0.21529728226869438,8.78313419117647,12.681937716262976,9.825321691176471,12.647935409457904,7.715575450926244,8.101946332890112,7.820446108783213,8.121161778346728,0.0009878741846960904,0.0005908752156809532,0.0009122160515937379,0.0005738340072970487,0.031430465868263716,0.024307924956296724,0.03020291462083979,0.023954832650157434,0.9698744772319062,0.9437060021874865,0.9630030664160609,0.947976275548533
10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B 6339.JPG,Tomato___Early_blight,164.8337775735294,375.03520184544413,282.8316482843137,387.4918108419839,0.31681447599396967,0.20157809286684447,0.2794026911840452,0.20659397361624957,7.512760416666667,11.918708189158018,9.756617647058823,11.887135717031912,7.300076389408367,7.746962294213102,7.520571695695992,7.73454741546884,0.0012398796858855369,0.0006991204548098423,0.0009939717164822424,0.0007147366057564291,0.03521192533624847,0.026440886044341295,0.03152731698832367,0.026734558267464025,0.9839343027141615,0.9633662764898127,0.9724447057485137,0.9621493972649199
10c1d7a4-bd14-4961-9b96-c7047589eccd___RS_Erly.B 7552.JPG,Tomato___Early_blight,121.87135416666668,200.06352941176473,129.5151807598039,232.70254517493274,0.3749980451611655,0.28469010825558916,0.3656517445766244,0.2851170998446635,5.854442401960785,7.998723567858517,5.930713848039216,8.211103421760862,7.481841590508129,7.806450903552629,7.5106644793132435,7.809711839511084,0.0018016930462442329,0.0012832095306554824,0.0016350466542315457,0.001220194108053848,0.04244635492294047,0.03582191411211135,0.04043571013635776,0.03493127693133831,0.9886689085867973,0.9814434902571073,0.9879976116889875,0.978416432818071
10e7dcfd-2cbc-4623-ba9f-94f0e2e4fe13___RS_Erly.B 7648.JPG,Tomato___Early_blight,80.62458639705883,152.7217070357555,90.42034313725493,149.47833910034603,0.4230180681304593,0.33086545245349863,0.40707556356609276,0.3320295647923185,4.273544730392158,5.931856978085352,4.331770833333334,5.866466743560169,7.487896574008248,7.818778906384345,7.532082075379032,7.790013115423296,0.0011592627103307624,0.0008176021968896417,0.0010789902161653575,0.0008109314712157112,0.03404794722638595,0.028593744016648846,0.03284798648570955,0.02847685852083602,0.9924409804174017,0.9856837835064712,0.9915386391948221,0.9859878625948678
10fedb70-9786-4623-a32b-97a622037511___RS_Erly.B 7796.JPG,Tomato___Early_blight,257.7012408088235,410.2757247212611,259.85,413.74334486735876,0.3193066769963614,0.2406446700307538,0.3341345895528057,0.22718977807402513,9.135738357843138,11.81371780084583,8.810232843137257,12.367535563244907,7.812431098787584,8.083346684534616,7.762945424494305,8.147787810735185,0.0012580027391432985,0.0009142358963170494,0.00136068201120062,0.0008803422100836325,0.035468334315883775,0.030236334042291726,0.0368874234828162,0.029670561337521616,0.9742083415678651,0.9589482835310674,0.9739865804586675,0.9586011578889806
113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,Tomato___Early_blight,137.36867340686274,239.63904652056905,151.58814338235294,238.14322183775474,0.35474375227671995,0.2652727055244246,0.34578152536869716,0.2544149900238798,6.532429534313725,8.993202614379085,6.897242647058823,9.219454056132257,7.509659416880341,7.829499078767124,7.5610773221277405,7.867110682463288,0.0016669941351808801,0.0011749815563499148,0.0015952755973138335,0.001136181349231161,0.04082883950323448,0.03427800397266321,0.03994090130823081,0.0337072892596121,0.9868916000167184,0.977109256365607,0.985492383209271,0.9772522093426451
11922494-321b-4742-afbe-f6db6a8b4005___RS_Erly.B 9392.JPG,Tomato___Early_blight,189.85955882352945,323.8502883506344,187.7883731617647,304.50308342945027,0.3320754629440163,0.2420362975943022,0.31955096895881774,0.23325724877606127,6.8186887254901976,9.37856209150327,7.164353553921568,9.560953479430989,8.13438533067562,8.470150475523784,8.199325212386642,8.502511379009428,0.00069940070563305,0.0004553990930942038,0.0006778154736159171,0.0004404411339736987,0.026446185086568725,0.021340081843662262,0.026034889544914862,0.020986689447687997,0.9816433014982864,0.9686838681256694,0.9818456570141467,0.9705549031063326
11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B 9470.JPG,Tomato___Early_blight,201.76436887254903,352.1178008458286,260.7672794117648,414.19120338331413,0.4104112425287794,0.3130440903813523,0.38931845068173465,0.3098892173370503,6.183455882352941,8.58645136485967,6.838388480392158,9.1280738177624,8.003175231972971,8.350222782809855,8.094850573449419,8.381780770097624,0.0007666713739532271,0.0004949276156022563,0.0006948902991037104,0.000490685435658157,0.027688831213202682,0.022246968683446656,0.026360771974729996,0.02215142062392742,0.9804323795424472,0.9659187135040516,0.9747641094265432,0.9599101672077003
121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B 8421.JPG,Tomato___Early_blight,161.4113817401961,295.2037677816225,208.9248468137255,315.005444059977,0.3752435266925964,0.26452698878659703,0.33851049721625237,0.26797965644096333,6.356755514705883,9.619146482122261,7.762745098039215,9.664605920799692,7.834457869409128,8.261333516526012,8.021527857912275,8.250765793388243,0.0018330726491538718,0.0014011833794738693,0.0016796747110110898,0.0013748602000147523,0.04281439768528657,0.037432384100854026,0.04098383475238853,0.037079107324944495,0.9840182627580655,0.9707294022940401,0.9792739713312324,0.9687660337935176
121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B 7512.JPG,Tomato___Early_blight,114.86321997549021,231.7040061514802,153.4936274509804,212.71003460207612,0.33891819724405003,0.21918688660823132,0.31721985740293435,0.2363575201400019,6.1780790441176485,9.493717800845829,7.232138480392157,8.862652825836218,7.448174509859831,7.874114775294761,7.578133668645149,7.808087487979257,0.0011400940105668496,0.0006857514506959956,0.0010688472573274102,0.0007320233057377009,0.03376527817991212,0.026186856449295238,0.03269322953345861,0.027055929215935293,0.989060022939909,0.9779163096347416,0.9853682797632615,0.9797265068641996
12c1c25b-6809-45d8-9a20-969de7860b5d___RS_Erly.B 6372.JPG,Tomato___Early_blight,109.81366421568629,194.4227604767397,148.28357843137255,245.10989619377165,0.3396482307071389,0.25228612717691634,0.3184028922900799,0.24370721243608276,6.010814950980393,8.409873125720878,6.969087009803921,9.191526336024607,7.393227979673717,7.723411956780285,7.518546184490294,7.791740813173564,0.0012188261942146653,0.0008156024336897012,0.001104313118189218,0.0007923763979813755,0.03491169136857544,0.028558754064029145,0.033231206992663055,0.028149181124526083,0.9895526195898611,0.9814746645703666,0.985884997644473,0.976644782042985
13c87a78-0a62-4aff-b6f3-fcbf1a8323e6___RS_Erly.B 9612.JPG,Tomato___Early_blight,98.75942095588235,251.9150173010381,174.83783700980393,219.64056901191853,0.3523271275807224,0.23427947366217428,0.32209060957503277,0.25490042170133603,5.558103553921569,9.25760861207228,7.109803921568628,8.297147251057286,7.6876667667390395,8.181375023587636,7.88617731495896,8.067058161333637,0.0009153922967203118,0.0005305662315132987,0.000789923750405493,0.0005768965031489826,0.030255450694384175,0.02303402334620026,0.028105582192964676,0.024018669887172824,0.9905891913701517,0.9759483060817321,0.9833077517071821,0.979029611000037
13e96f82-68c6-4331-9b05-92a6767a400b___RS_Erly.B 9502.JPG,Tomato___Early_blight,146.75560661764706,327.88782775855447,220.3843137254902,276.17436370626683,0.35768473941629975,0.23750223746478938,0.3343354677836998,0.2559825188971103,6.454963235294117,10.077293348712034,7.573805147058824,9.025082660515187,7.858894029993964,8.303368170428916,7.985159045236329,8.199291366382262,0.0009871997708588644,0.0005807489237939863,0.0008905326142213931,0.0006260829205222431,0.03141973537219663,0.02409873282548247,0.02984179307986357,0.02502164903682895,0.9861389145683299,0.9690656628924237,0.9791935493638256,0.9739445595272136
141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579.JPG,Tomato___Early_blight,143.74695159313725,211.03726259131105,123.3954656862745,237.17548635140332,0.3310360488478632,0.24606296162047037,0.3359068235736047,0.24800100939800293,6.330101102941176,8.329442522106882,6.1004901960784315,8.492487504805844,7.846867709394462,8.141372517261752,7.827780254055204,8.14572690239933,0.0007872888666994066,0.0005314193029889282,0.000805807674632353,0.000538780385091293,0.02805866829875229,0.023052533548157526,0.028386751745001628,0.023211643308721015,0.9862176606554811,0.9797945065621535,0.988198414252389,0.9772918754944382
150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,Tomato___Early_blight,169.87205882352941,313.8108266051519,201.13158700980398,293.5307343329489,0.33901848352692304,0.23303267919312148,0.31921037150889897,0.24278912634349462,6.791605392156862,10.042829680891966,7.70030637254902,9.646905036524414,7.49164406241746,7.884834852316389,7.6087824087878655,7.850363260123199,0.0012808646407781862,0.0008103302769570334,0.0011757363360095881,0.0008286665835944859,0.03578916932227103,0.028466300724840125,0.03428901188441551,0.02878656950028061,0.9836940815687623,0.9698415291171757,0.9806439778048075,0.9717904466888493
